ID_transcript	Chr	Origin	Start	End	Strand	ID_Gene	Class_code	Exons	Length	GC	CPC2	CPAT	FEELnc	SwissProt	Pfam	ORF.80	ORF.100	ORF.120	RNAcentral_rRNA	RNAcentral_tRNA	RNAcentral_snRNA	RNAcentral_snoRNA	miRBase	PmiREN	CANTATAdb	PLncDB	GreeNC	Ns	CGAT	Significance_level	ID
MSTRG.5317.1	chr02	StringTie	33299198	33299605	-	MSTRG.5317	x	2	285	42.4561403508772	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5024
MSTRG.5323.1	chr02	StringTie	33364000	33365289	-	MSTRG.5323	x	2	901	43.3962264150943	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC5025
MSTRG.5326.1	chr02	StringTie	33370522	33371179	+	MSTRG.5326	x	1	658	47.2644376899696	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC5026
MSTRG.5328.4	chr02	StringTie	33403370	33404742	+	MSTRG.5328	x	2	1106	42.1338155515371	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5027
MSTRG.535.1	chr01	StringTie	1949785	1950693	+	MSTRG.535	x	1	909	40.9240924092409	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC5029
MSTRG.5354.3	chr02	StringTie	33632891	33635727	+	MSTRG.5354	o	4	1697	41.6617560400707	C	C	NC	NC	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC5030
MSTRG.5388.2	chr02	StringTie	33979837	33980889	+	MSTRG.5388	o	2	703	36.4153627311522	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC5031
MSTRG.5401.6	chr02	StringTie	34049382	34049924	-	MSTRG.5401	u	2	454	39.4273127753304	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5032
MSTRG.5411.1	chr02	StringTie	34134900	34135896	-	MSTRG.5411	x	1	997	40.5215646940822	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC5033
MSTRG.5413.2	chr02	StringTie	34149709	34150734	-	MSTRG.5413	x	2	919	49.0750816104461	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5034
MSTRG.5426.1	chr02	StringTie	34220838	34224597	-	MSTRG.5426	o	2	1324	40.558912386707	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5035
MSTRG.5428.1	chr02	StringTie	34233538	34234212	+	MSTRG.5428	x	2	463	47.5161987041037	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5036
MSTRG.5434.1	chr02	StringTie	34394679	34395223	+	MSTRG.5434	u	2	399	35.3383458646617	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0.25062656641604	non-redundant	High	LSI-LNC5037
MSTRG.5445.13	chr02	StringTie	34475979	34476497	-	MSTRG.5445	u	2	398	44.2211055276382	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5038
MSTRG.5459.2	chr02	StringTie	34622125	34626342	-	MSTRG.5459	x	3	1594	42.9109159347553	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC5040
MSTRG.5460.1	chr02	StringTie	34622193	34622777	+	MSTRG.5460	u	1	585	40.6837606837607	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5042
MSTRG.5468.1	chr02	StringTie	34670206	34671285	+	MSTRG.5468	u	2	250	49.2	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC5043
MSTRG.5471.1	chr02	StringTie	34639343	34639689	-	MSTRG.5471	i	2	256	34.765625	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5044
MSTRG.5478.1	chr02	StringTie	34720157	34720360	-	MSTRG.5478	i	1	204	39.7058823529412	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5045
MSTRG.5480.1	chr02	StringTie	34808962	34809720	-	MSTRG.5480	o	2	649	38.828967642527	NC	C	NC	NC	C	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Low	LSI-LNC5046
MSTRG.5481.1	chr02	StringTie	34813165	34816915	-	MSTRG.5481	x	3	407	36.3636363636364	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5047
MSTRG.5483.5	chr02	StringTie	34784007	34785250	+	MSTRG.5483	u	3	776	34.9226804123711	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5048
MSTRG.5486.5	chr02	StringTie	34846339	34848836	+	MSTRG.5486	u	2	698	36.9627507163324	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5053
MSTRG.5488.3	chr02	StringTie	34864093	34864919	+	MSTRG.5488	o	2	643	42.6127527216174	NC	NC	C	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC5056
MSTRG.5498.3	chr02	StringTie	34916089	34918059	+	MSTRG.5498	i	3	1194	39.8659966499162	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC5057
MSTRG.5509.1	chr02	StringTie	35091965	35092374	+	MSTRG.5509	x	2	226	34.5132743362832	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5058
MSTRG.5516.1	chr02	StringTie	35198428	35199050	-	MSTRG.5516	u	1	623	47.8330658105939	NC	C	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC5059
MSTRG.5518.1	chr02	StringTie	35170075	35172280	-	MSTRG.5518	x	5	965	43.1088082901554	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5060
MSTRG.5543.2	chr02	StringTie	35424999	35426018	+	MSTRG.5543	o	3	795	35.0943396226415	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC5061
MSTRG.5549.1	chr02	StringTie	35515405	35516008	-	MSTRG.5549	x	2	514	50.7782101167315	NC	C	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	LSI-LNC5062
MSTRG.5551.1	chr02	StringTie	35501214	35505896	-	MSTRG.5551	o	3	829	41.0132689987937	NC	C	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	LSI-LNC5064
MSTRG.5565.1	chr02	StringTie	35540277	35541538	+	MSTRG.5565	x	3	903	44.4075304540421	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC5065
MSTRG.5573.1	chr02	StringTie	35708119	35708503	-	MSTRG.5573	u	2	301	54.8172757475083	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5066
MSTRG.5581.1	chr02	StringTie	35811482	35812114	+	MSTRG.5581	u	2	416	37.7403846153846	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC5067
MSTRG.5585.1	chr02	StringTie	35750857	35752552	+	MSTRG.5585	x	1	1696	37.7358490566038	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC5068
MSTRG.5591.6	chr02	StringTie	35789976	35794817	+	MSTRG.5591	o	3	1923	35.5174206968279	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC5069
MSTRG.560.1	chr01	StringTie	2179426	2180842	+	MSTRG.560	o	2	582	29.3814432989691	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5073
MSTRG.5600.9	chr02	StringTie	35754964	35760531	+	MSTRG.5600	o	3	709	43.0183356840621	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5074
MSTRG.5604.3	chr02	StringTie	35773922	35775354	+	MSTRG.5604	o	3	335	37.910447761194	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5075
MSTRG.5611.1	chr02	StringTie	35838069	35840390	-	MSTRG.5611	x	2	347	41.2103746397695	NC	C	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC5078
MSTRG.5614.1	chr02	StringTie	35855416	35855840	-	MSTRG.5614	x	2	291	39.5189003436426	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5079
MSTRG.5629.1	chr02	StringTie	36115275	36116157	+	MSTRG.5629	i	2	665	42.1052631578947	C	NC	NC	C	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC5080
MSTRG.5630.4	chr02	StringTie	36121119	36125945	-	MSTRG.5630	u	3	1518	32.3451910408432	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5084
MSTRG.5641.7	chr03	StringTie	49516	52809	+	MSTRG.5641	u	2	3191	41.1156377311188	C	NC	NC	C	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC5086
MSTRG.5642.2	chr03	StringTie	69729	72463	-	MSTRG.5642	i	2	739	36.5358592692828	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5087
MSTRG.5644.1	chr03	StringTie	277066	277391	-	MSTRG.5644	u	1	326	23.9263803680982	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5090
MSTRG.5673.1	chr03	StringTie	700249	701018	-	MSTRG.5673	x	2	668	32.185628742515	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5091
MSTRG.5682.1	chr03	StringTie	885352	886426	-	MSTRG.5682	u	4	667	39.5802098950525	NC	C	NC	C	C	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Low	LSI-LNC5092
MSTRG.5688.1	chr03	StringTie	920567	931060	-	MSTRG.5688	o	2	523	41.3001912045889	NC	C	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	LSI-LNC5093
MSTRG.5693.1	chr03	StringTie	1021167	1021640	-	MSTRG.5693	u	1	474	43.0379746835443	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC5094
MSTRG.5694.3	chr03	StringTie	954484	957297	+	MSTRG.5694	o	3	1183	33.9814032121724	NC	NC	NC	C	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Medium	LSI-LNC5095
MSTRG.5695.1	chr03	StringTie	1022737	1023085	-	MSTRG.5695	u	2	317	20.5047318611987	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5096
MSTRG.5698.1	chr03	StringTie	1041510	1041739	+	MSTRG.5698	u	1	230	38.695652173913	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5097
MSTRG.570.1	chr01	StringTie	2248984	2253495	-	MSTRG.570	x	2	1942	38.9289392378991	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5098
MSTRG.5702.8	chr03	StringTie	1030506	1031719	-	MSTRG.5702	u	2	906	48.4547461368653	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5099
MSTRG.5709.1	chr03	StringTie	1281910	1286674	+	MSTRG.5709	u	2	823	47.0230862697448	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC5100
MSTRG.571.1	chr01	StringTie	2251214	2251545	-	MSTRG.571	x	1	332	37.0481927710843	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5101
MSTRG.5714.1	chr03	StringTie	1155664	1157038	-	MSTRG.5714	i	2	967	33.5056876938987	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5102
MSTRG.5720.1	chr03	StringTie	1325792	1326320	+	MSTRG.5720	i	2	445	34.8314606741573	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5103
MSTRG.5721.1	chr03	StringTie	1415524	1415838	+	MSTRG.5721	u	1	315	37.7777777777778	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5104
MSTRG.5724.1	chr03	StringTie	1419128	1424707	-	MSTRG.5724	x	2	977	42.2722620266121	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5105
MSTRG.5743.1	chr03	StringTie	1789156	1789802	+	MSTRG.5743	u	2	523	37.6673040152964	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5107
MSTRG.5745.1	chr03	StringTie	1787989	1788535	+	MSTRG.5745	u	2	253	40.3162055335968	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC5108
MSTRG.5752.4	chr03	StringTie	1843148	1845218	+	MSTRG.5752	o	2	1963	36.4238410596027	NC	NC	NC	C	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	LSI-LNC5109
MSTRG.5753.1	chr03	StringTie	1856159	1857998	-	MSTRG.5753	u	5	1191	33.9210747271201	C	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	Medium	LSI-LNC5110
MSTRG.5754.1	chr03	StringTie	1858456	1860084	-	MSTRG.5754	u	3	702	36.8945868945869	NC	NC	C	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC5111
MSTRG.5757.1	chr03	StringTie	1907490	1908402	-	MSTRG.5757	u	2	211	44.5497630331754	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5112
MSTRG.5763.1	chr03	StringTie	1938076	1940897	-	MSTRG.5763	u	2	246	45.5284552845528	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC5113
MSTRG.5771.4	chr03	StringTie	2110487	2113638	+	MSTRG.5771	x	2	2959	40.5542412977357	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC5117
MSTRG.5777.1	chr03	StringTie	2185063	2185603	-	MSTRG.5777	x	2	401	42.14463840399	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5118
MSTRG.5797.1	chr03	StringTie	2372201	2372475	+	MSTRG.5797	u	1	275	51.2727272727273	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5119
MSTRG.5798.5	chr03	StringTie	2241985	2243056	-	MSTRG.5798	i	2	1013	47.9763079960513	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5120
MSTRG.5800.1	chr03	StringTie	2366561	2369792	+	MSTRG.5800	u	7	1106	40.6871609403255	C	NC	NC	C	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Low	LSI-LNC5121
MSTRG.5802.5	chr03	StringTie	2379725	2381425	-	MSTRG.5802	u	2	793	45.7755359394704	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5122
MSTRG.5807.1	chr03	StringTie	2455813	2458762	+	MSTRG.5807	u	4	695	37.5539568345324	NC	NC	NC	NC	C	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	LSI-LNC5123
MSTRG.5810.1	chr03	StringTie	2513911	2514223	-	MSTRG.5810	u	2	233	39.4849785407725	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5124
MSTRG.5815.2	chr03	StringTie	2465515	2468115	+	MSTRG.5815	x	3	383	42.5587467362924	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5126
MSTRG.5816.2	chr03	StringTie	2556600	2560086	+	MSTRG.5816	o	2	756	35.3174603174603	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC5127
MSTRG.5817.1	chr03	StringTie	2580798	2581870	-	MSTRG.5817	u	1	1073	35.601118359739	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC5128
MSTRG.5819.1	chr03	StringTie	2590478	2591929	-	MSTRG.5819	u	2	1155	39.4805194805195	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5129
MSTRG.582.5	chr01	StringTie	2345283	2345674	-	MSTRG.582	i	2	228	39.0350877192982	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5130
MSTRG.5822.1	chr03	StringTie	2652353	2652928	-	MSTRG.5822	u	2	418	35.6459330143541	NC	C	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	LSI-LNC5131
MSTRG.5823.1	chr03	StringTie	2656546	2657147	-	MSTRG.5823	u	2	288	39.2361111111111	NC	C	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	LSI-LNC5132
MSTRG.5834.4	chr03	StringTie	2593795	2605296	-	MSTRG.5834	x	3	4403	36.7022484669544	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC5136
MSTRG.5838.1	chr03	StringTie	2773215	2773706	-	MSTRG.5838	u	1	492	39.4308943089431	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5141
MSTRG.5851.1	chr03	StringTie	2868368	2870264	+	MSTRG.5851	u	3	789	38.9100126742712	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5142
MSTRG.5865.1	chr03	StringTie	3095305	3097178	+	MSTRG.5865	x	3	1038	36.9942196531792	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5144
MSTRG.5882.1	chr03	StringTie	3289982	3290557	+	MSTRG.5882	u	1	576	43.4027777777778	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5145
MSTRG.5885.1	chr03	StringTie	3265376	3268680	+	MSTRG.5885	x	2	877	46.2941847206385	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC5146
MSTRG.5893.6	chr03	StringTie	3223836	3225577	-	MSTRG.5893	o	2	550	42.5454545454545	NC	C	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Low	LSI-LNC5147
MSTRG.5895.1	chr03	StringTie	3369322	3373208	-	MSTRG.5895	o	2	901	38.5127635960044	NC	C	NC	C	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC5148
MSTRG.5907.8	chr03	StringTie	3430921	3431728	-	MSTRG.5907	o	2	683	39.2386530014641	NC	NC	C	C	C	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC5149
MSTRG.5908.1	chr03	StringTie	3486333	3492032	+	MSTRG.5908	u	2	4744	43.1703204047218	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC5150
MSTRG.5916.1	chr03	StringTie	3629305	3629598	+	MSTRG.5916	u	2	206	48.0582524271845	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5151
MSTRG.5922.1	chr03	StringTie	3676680	3677087	+	MSTRG.5922	u	1	408	42.8921568627451	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5152
MSTRG.594.3	chr01	StringTie	2439402	2442398	-	MSTRG.594	o	2	1605	41.1214953271028	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC5153
MSTRG.5956.1	chr03	StringTie	4037263	4039031	+	MSTRG.5956	x	2	1501	49.3004663557628	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC5154
MSTRG.5958.1	chr03	StringTie	3957599	3958702	-	MSTRG.5958	x	2	566	41.8727915194346	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5155
MSTRG.5960.1	chr03	StringTie	4118710	4119454	-	MSTRG.5960	x	1	745	50.0671140939597	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5156
MSTRG.5962.1	chr03	StringTie	4122401	4123992	+	MSTRG.5962	u	2	594	35.1851851851852	C	NC	C	NC	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Low	LSI-LNC5157
MSTRG.5973.1	chr03	StringTie	4186486	4187296	-	MSTRG.5973	o	2	474	40.7172995780591	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5158
MSTRG.5984.5	chr03	StringTie	4302785	4307273	-	MSTRG.5984	x	2	1898	42.8345626975764	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5163
MSTRG.5999.1	chr03	StringTie	4440214	4440438	-	MSTRG.5999	i	1	225	39.1111111111111	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5166
MSTRG.6.1	chr00	StringTie	50367	52856	-	MSTRG.6	x	2	2368	40.0760135135135	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC5167
MSTRG.600.1	chr01	StringTie	2524924	2525638	-	MSTRG.600	u	4	294	32.9931972789116	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5168
MSTRG.6007.1	chr03	StringTie	4536180	4537070	+	MSTRG.6007	x	2	804	39.9253731343284	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5169
MSTRG.6008.1	chr03	StringTie	4489110	4490426	-	MSTRG.6008	u	2	278	38.8489208633094	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5170
MSTRG.6011.1	chr03	StringTie	4506212	4509974	+	MSTRG.6011	x	2	293	43.3447098976109	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5171
MSTRG.6016.5	chr03	StringTie	4551645	4552724	+	MSTRG.6016	o	2	982	35.8452138492872	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC5172
MSTRG.6022.1	chr03	StringTie	4632621	4633238	-	MSTRG.6022	u	2	594	36.026936026936	NC	NC	NC	NC	C	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Medium	LSI-LNC5173
MSTRG.6023.1	chr03	StringTie	4635509	4636379	-	MSTRG.6023	u	1	871	38.8059701492537	NC	NC	NC	NC	C	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	LSI-LNC5175
