ID_transcript	Chr	Origin	Start	End	Strand	ID_Gene	Class_code	Exons	Length	GC	CPC2	CPAT	FEELnc	SwissProt	Pfam	ORF.80	ORF.100	ORF.120	RNAcentral_rRNA	RNAcentral_tRNA	RNAcentral_snRNA	RNAcentral_snoRNA	miRBase	PmiREN	CANTATAdb	PLncDB	GreeNC	Ns	CGAT	Significance_level	ID
MSTRG.39342.1	scaffold103	StringTie	45653	45862	-	MSTRG.39342	u	1	210	33.3333333333333	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18071
MSTRG.39344.1	scaffold104	StringTie	13122	13773	-	MSTRG.39344	u	1	652	39.1104294478528	NC	NC	C	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	Medium	CSA-LNC18072
MSTRG.39345.1	scaffold104	StringTie	51244	51544	-	MSTRG.39345	u	1	301	33.5548172757475	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18073
MSTRG.39346.1	scaffold104	StringTie	51970	52532	-	MSTRG.39346	u	1	563	33.5701598579041	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18074
MSTRG.39351.1	scaffold104	StringTie	20341	25651	-	MSTRG.39351	u	2	460	40.4347826086956	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18075
MSTRG.39352.2	scaffold104	StringTie	71508	75788	+	MSTRG.39352	u	2	4192	41.2690839694656	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18076
MSTRG.39353.1	scaffold104	StringTie	126842	127783	+	MSTRG.39353	u	2	492	46.5447154471545	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	CSA-LNC18078
MSTRG.39354.1	scaffold104	StringTie	128447	129914	+	MSTRG.39354	u	2	1002	41.4171656686627	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18079
MSTRG.39355.1	scaffold104	StringTie	134130	137946	+	MSTRG.39355	u	1	3817	39.6646581084621	NC	NC	NC	C	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	Medium	CSA-LNC18081
MSTRG.39356.1	scaffold104	StringTie	138310	138608	-	MSTRG.39356	u	1	299	42.1404682274247	NC	C	C	C	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	CSA-LNC18082
MSTRG.39358.90	scaffold103	StringTie	19659	20141	+	MSTRG.39358	u	3	321	38.006230529595	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	CSA-LNC18083
MSTRG.39363.27	scaffold104	StringTie	104112	115749	+	MSTRG.39363	u	8	9667	35.4298127650771	C	NC	NC	C	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Low	CSA-LNC18093
MSTRG.39364.1	scaffold104	StringTie	91993	97256	-	MSTRG.39364	u	3	5087	39.453508944368	C	NC	C	NC	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Low	CSA-LNC18105
MSTRG.39366.1	scaffold106	StringTie	55036	56008	-	MSTRG.39366	u	1	973	40.5960945529291	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18115
MSTRG.39367.1	scaffold106	StringTie	56217	56825	-	MSTRG.39367	u	1	609	42.0361247947455	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18116
MSTRG.39368.1	scaffold106	StringTie	62592	62844	+	MSTRG.39368	u	1	253	48.2213438735178	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC18117
MSTRG.39369.1	scaffold106	StringTie	67948	69206	-	MSTRG.39369	u	2	639	33.6463223787167	NC	NC	C	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Medium	CSA-LNC18118
MSTRG.39370.1	scaffold106	StringTie	57209	57747	-	MSTRG.39370	u	1	539	40.6307977736549	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18121
MSTRG.39371.1	scaffold106	StringTie	72581	72903	-	MSTRG.39371	u	1	323	51.702786377709	NC	NC	C	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Medium	CSA-LNC18122
MSTRG.39372.1	scaffold106	StringTie	43988	44368	-	MSTRG.39372	u	2	352	50.2840909090909	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18123
MSTRG.39374.1	scaffold106	StringTie	75475	83578	+	MSTRG.39374	u	3	439	38.0410022779043	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18124
MSTRG.39375.1	scaffold106	StringTie	75514	82661	-	MSTRG.39375	u	2	331	33.8368580060423	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18131
MSTRG.39376.1	scaffold106	StringTie	96033	98809	-	MSTRG.39376	u	2	1742	37.9448909299656	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18133
MSTRG.39377.1	scaffold106	StringTie	96930	98600	+	MSTRG.39377	u	2	636	48.1132075471698	NC	NC	C	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Medium	CSA-LNC18136
MSTRG.39378.1	scaffold106	StringTie	134150	134450	-	MSTRG.39378	u	1	301	50.1661129568106	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18137
MSTRG.39379.1	scaffold106	StringTie	134793	135230	-	MSTRG.39379	u	1	438	42.4657534246575	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18138
MSTRG.39380.1	scaffold107	StringTie	15380	15590	+	MSTRG.39380	u	1	211	31.7535545023697	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18139
MSTRG.39381.1	scaffold107	StringTie	67168	67699	+	MSTRG.39381	u	1	532	38.9097744360902	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18140
MSTRG.39382.1	scaffold107	StringTie	70607	73088	-	MSTRG.39382	u	2	758	49.7361477572559	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18141
MSTRG.39383.1	scaffold107	StringTie	130583	131168	+	MSTRG.39383	u	1	586	37.7133105802048	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18142
MSTRG.39384.3	scaffold107	StringTie	115887	116691	+	MSTRG.39384	u	3	640	48.125	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18145
MSTRG.39385.1	scaffold107	StringTie	136634	136870	+	MSTRG.39385	u	2	200	59	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18146
MSTRG.39386.2	scaffold107	StringTie	22590	30929	-	MSTRG.39386	u	3	781	47.3751600512164	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18153
MSTRG.39387.1	scaffold108	StringTie	33581	33984	+	MSTRG.39387	u	1	404	32.6732673267327	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18160
MSTRG.39388.1	scaffold108	StringTie	29239	29461	-	MSTRG.39388	u	1	223	41.7040358744395	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18161
MSTRG.39389.1	scaffold108	StringTie	55561	55824	-	MSTRG.39389	u	1	264	44.6969696969697	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18162
MSTRG.39390.1	scaffold108	StringTie	37550	38079	-	MSTRG.39390	u	1	530	36.6037735849057	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18163
MSTRG.39391.1	scaffold108	StringTie	14785	17216	-	MSTRG.39391	u	1	2432	38.8980263157895	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18164
MSTRG.39392.1	scaffold108	StringTie	16017	16789	+	MSTRG.39392	u	2	649	35.2850539291217	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18175
MSTRG.39398.1	scaffold108	StringTie	103005	104533	+	MSTRG.39398	u	4	591	41.1167512690355	NC	NC	C	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	Medium	CSA-LNC18176
MSTRG.39399.1	scaffold108	StringTie	105512	106831	-	MSTRG.39399	u	2	600	46.5	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18177
MSTRG.39400.1	scaffold108	StringTie	112173	127513	-	MSTRG.39400	u	7	1531	45.0032658393207	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	Medium	CSA-LNC18179
MSTRG.39401.1	scaffold109	StringTie	27604	28058	+	MSTRG.39401	u	2	290	54.1379310344828	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18185
MSTRG.39405.1	scaffold109	StringTie	6570	6828	+	MSTRG.39405	u	1	259	51.3513513513514	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18187
MSTRG.39406.1	scaffold109	StringTie	10347	10571	-	MSTRG.39406	u	1	225	30.6666666666667	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18188
MSTRG.39407.1	scaffold109	StringTie	53074	53310	-	MSTRG.39407	u	1	237	39.662447257384	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18189
MSTRG.39408.1	scaffold109	StringTie	60829	61102	+	MSTRG.39408	u	1	274	42.3357664233577	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18190
MSTRG.39409.1	scaffold109	StringTie	40178	42447	-	MSTRG.39409	u	5	1364	36.1436950146628	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18191
MSTRG.3941.1	chr1	StringTie	20126712	20127464	-	MSTRG.3941	u	2	238	39.9159663865546	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18199
MSTRG.39410.1	scaffold109	StringTie	95423	95763	-	MSTRG.39410	u	1	341	43.9882697947214	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18200
MSTRG.39411.1	scaffold109	StringTie	105106	105400	+	MSTRG.39411	u	1	295	35.9322033898305	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Medium	CSA-LNC18201
MSTRG.39412.1	scaffold109	StringTie	76827	81031	+	MSTRG.39412	u	1	4205	39.5957193816885	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18202
MSTRG.39414.1	scaffold109	StringTie	78432	80697	-	MSTRG.39414	u	2	661	38.7291981845688	NC	NC	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	Low	CSA-LNC18203
MSTRG.39415.1	scaffold109	StringTie	108929	109430	+	MSTRG.39415	u	1	502	54.7808764940239	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18204
MSTRG.39416.1	scaffold109	StringTie	122354	122847	+	MSTRG.39416	u	1	494	39.4736842105263	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18206
MSTRG.3942.1	chr1	StringTie	20127573	20128403	-	MSTRG.3942	u	3	234	44.4444444444444	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18207
MSTRG.39420.22	scaffold110	StringTie	12032	26199	+	MSTRG.39420	x	6	3213	37.0059134765017	C	NC	NC	C	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Low	CSA-LNC18210
MSTRG.39421.1	scaffold110	StringTie	7434	8173	-	MSTRG.39421	u	2	437	46.6819221967963	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18215
MSTRG.39422.1	scaffold110	StringTie	24434	24768	-	MSTRG.39422	u	2	240	41.6666666666667	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	CSA-LNC18216
MSTRG.39425.1	scaffold110	StringTie	76385	77809	+	MSTRG.39425	u	2	275	36.7272727272727	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18217
MSTRG.39426.1	scaffold110	StringTie	78492	81207	+	MSTRG.39426	u	1	2716	41.4948453608247	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18218
MSTRG.39427.1	scaffold110	StringTie	93641	94312	+	MSTRG.39427	u	1	672	26.6369047619048	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18219
MSTRG.39428.1	scaffold110	StringTie	81982	91557	+	MSTRG.39428	u	2	4624	37.3702422145329	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18220
MSTRG.39429.1	scaffold110	StringTie	85973	91198	-	MSTRG.39429	u	2	274	38.3211678832117	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC18223
MSTRG.3943.2	chr1	StringTie	20129069	20130600	-	MSTRG.3943	u	3	585	40.3418803418803	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC18226
MSTRG.39430.1	scaffold110	StringTie	89336	89960	-	MSTRG.39430	u	1	625	42.88	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18227
MSTRG.39431.1	scaffold110	StringTie	106889	108535	-	MSTRG.39431	x	3	658	42.8571428571429	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18228
MSTRG.39433.1	scaffold112	StringTie	1432	1702	-	MSTRG.39433	u	1	271	37.2693726937269	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18232
MSTRG.39434.1	scaffold112	StringTie	5592	6791	-	MSTRG.39434	u	4	642	38.006230529595	C	NC	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	CSA-LNC18233
MSTRG.39435.1	scaffold112	StringTie	17940	22227	-	MSTRG.39435	u	2	380	36.3157894736842	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18234
MSTRG.39436.1	scaffold112	StringTie	25994	31029	-	MSTRG.39436	u	1	5036	38.2644956314535	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18236
MSTRG.39437.1	scaffold110	StringTie	120949	127848	-	MSTRG.39437	u	6	3079	38.194218902241	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Medium	CSA-LNC18237
MSTRG.39438.1	scaffold112	StringTie	32622	34372	-	MSTRG.39438	u	6	763	39.3184796854522	NC	C	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Low	CSA-LNC18241
MSTRG.39439.1	scaffold112	StringTie	34748	35678	-	MSTRG.39439	u	3	412	40.5339805825243	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	CSA-LNC18242
MSTRG.39440.1	scaffold112	StringTie	49457	51277	-	MSTRG.39440	u	3	786	44.6564885496183	NC	NC	NC	C	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Medium	CSA-LNC18243
MSTRG.39441.1	scaffold112	StringTie	84220	84926	-	MSTRG.39441	u	1	707	37.4823196605375	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18245
MSTRG.39442.20	scaffold110	StringTie	48059	54510	+	MSTRG.39442	x	2	807	45.2292441140025	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18246
MSTRG.39443.1	scaffold110	StringTie	42046	42828	-	MSTRG.39443	x	2	636	40.251572327044	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18247
MSTRG.39448.2	scaffold110	StringTie	65206	65716	-	MSTRG.39448	x	2	426	36.150234741784	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC18248
MSTRG.39452.1	scaffold112	StringTie	108474	108678	+	MSTRG.39452	u	1	205	43.4146341463415	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18249
MSTRG.39453.1	scaffold113	StringTie	19729	20074	+	MSTRG.39453	u	1	346	34.6820809248555	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18250
MSTRG.39454.1	scaffold112	StringTie	111818	113962	+	MSTRG.39454	u	2	557	34.1113105924596	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18251
MSTRG.39455.1	scaffold112	StringTie	115035	116065	+	MSTRG.39455	u	1	1031	33.462657613967	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18253
MSTRG.39456.1	scaffold113	StringTie	21867	22127	-	MSTRG.39456	u	1	261	37.1647509578544	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18254
MSTRG.39457.1	scaffold113	StringTie	27982	28210	+	MSTRG.39457	u	1	229	47.5982532751092	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18255
MSTRG.39458.1	scaffold112	StringTie	118850	119301	-	MSTRG.39458	u	1	452	32.0796460176991	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18256
MSTRG.39459.1	scaffold113	StringTie	29698	30499	-	MSTRG.39459	u	3	367	41.41689373297	NC	NC	NC	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	CSA-LNC18257
MSTRG.3946.1	chr1	StringTie	20241393	20241932	-	MSTRG.3946	x	1	540	41.2962962962963	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18258
MSTRG.39460.1	scaffold113	StringTie	31375	32347	-	MSTRG.39460	u	3	454	39.647577092511	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Medium	CSA-LNC18259
MSTRG.39461.1	scaffold113	StringTie	59894	60540	-	MSTRG.39461	u	1	647	34.1576506955178	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18260
MSTRG.39462.1	scaffold113	StringTie	46044	47370	-	MSTRG.39462	u	5	682	40.4692082111437	NC	C	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Low	CSA-LNC18261
MSTRG.39463.2	scaffold113	StringTie	48178	48930	-	MSTRG.39463	u	2	502	50.199203187251	NC	NC	NC	C	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Medium	CSA-LNC18264
MSTRG.39464.1	scaffold113	StringTie	48178	48697	+	MSTRG.39464	u	2	269	51.6728624535316	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC18265
MSTRG.39465.1	scaffold113	StringTie	61109	62140	+	MSTRG.39465	u	1	1032	35.2713178294574	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18266
MSTRG.39466.1	scaffold113	StringTie	101328	101596	+	MSTRG.39466	u	1	269	48.6988847583643	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18267
MSTRG.39467.1	scaffold113	StringTie	97925	98148	-	MSTRG.39467	u	1	224	44.1964285714286	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	CSA-LNC18268
MSTRG.39468.1	scaffold113	StringTie	86640	86860	-	MSTRG.39468	u	1	221	42.5339366515837	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18269
MSTRG.39469.1	scaffold113	StringTie	88747	95098	-	MSTRG.39469	u	2	780	48.4615384615385	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18270
MSTRG.39470.1	scaffold113	StringTie	89211	90007	+	MSTRG.39470	u	2	414	45.1690821256039	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18271
MSTRG.39471.1	scaffold113	StringTie	90925	92924	+	MSTRG.39471	u	1	2000	33.35	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18273
MSTRG.39472.1	scaffold113	StringTie	122499	122768	-	MSTRG.39472	u	1	270	39.6296296296296	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18274
MSTRG.39473.1	scaffold113	StringTie	127886	128568	-	MSTRG.39473	u	1	683	35.8711566617862	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC18275
MSTRG.39475.1	scaffold114	StringTie	26792	27476	-	MSTRG.39475	u	1	685	30.0729927007299	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18276
MSTRG.39476.1	scaffold114	StringTie	22377	24504	-	MSTRG.39476	u	2	592	52.8716216216216	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	CSA-LNC18277
MSTRG.39477.1	scaffold114	StringTie	28048	28269	-	MSTRG.39477	u	1	222	49.0990990990991	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	CSA-LNC18278
MSTRG.39478.1	scaffold114	StringTie	3037	3248	+	MSTRG.39478	u	1	212	42.9245283018868	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC18279
MSTRG.39479.4	scaffold114	StringTie	4685	12722	+	MSTRG.39479	u	2	466	37.5536480686695	NC	NC	C	NC	C	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	CSA-LNC18280
MSTRG.39480.1	scaffold114	StringTie	4174	12289	-	MSTRG.39480	u	2	429	41.025641025641	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18281
MSTRG.39481.1	scaffold114	StringTie	4511	12625	-	MSTRG.39481	u	2	427	35.1288056206089	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC18282
MSTRG.39482.1	scaffold114	StringTie	8516	16679	-	MSTRG.39482	u	2	295	37.9661016949153	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC18284
MSTRG.39483.1	scaffold114	StringTie	13242	16922	-	MSTRG.39483	u	3	206	37.8640776699029	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC18285
