Specie	Sample	Filter_1	Filter_2	Depth	Mapping_rate	Strandedness
L. siceraria	SRR5199355	passes the trimming step	not used for transcript reconstruction	18043070/18043070	73.2059%	IU
L. siceraria	SRR5199356	passes the trimming step	not used for transcript reconstruction	29974692/29974692	71.9304%	IU
L. siceraria	SRR5199357	passes the trimming step	not used for transcript reconstruction	36246624/36246624	71.8849%	IU
L. siceraria	SRR5199358	passes the trimming step	not used for transcript reconstruction	25018060/25018060	73.424%	IU
L. siceraria	SRR5590270	passes the trimming step	used for transcript reconstruction	9301506/9301506	73.2715%	ISF
L. siceraria	SRR5590271	passes the trimming step	used for transcript reconstruction	12789681/12789681	75.8908%	ISR
L. siceraria	SRR5590272	passes the trimming step	used for transcript reconstruction	11273034/11273034	75.8502%	ISF
L. siceraria	SRR5590273	passes the trimming step	used for transcript reconstruction	8940909/8940909	72.9422%	ISF
L. siceraria	SRR5590274	passes the trimming step	used for transcript reconstruction	18949175/18949175	76.6454%	ISF
L. siceraria	SRR5930669	passes the trimming step	not used for transcript reconstruction	26470437/26470437	69.4661%	IU
L. siceraria	SRR5930670	passes the trimming step	not used for transcript reconstruction	22324636/22324636	68.4172%	IU
L. siceraria	SRR5930671	passes the trimming step	not used for transcript reconstruction	23876642/23876642	70.0691%	IU
L. siceraria	SRR5930672	passes the trimming step	not used for transcript reconstruction	22822500/22822500	69.3247%	IU
L. siceraria	SRR5930673	passes the trimming step	not used for transcript reconstruction	26790852/26790852	69.2177%	IU
L. siceraria	SRR5930674	passes the trimming step	not used for transcript reconstruction	23826268/23826268	69.9084%	IU
L. siceraria	SRR8842499	passes the trimming step	used for transcript reconstruction	13842043/13842043	79.8798%	ISR
L. siceraria	SRR8842500	passes the trimming step	used for transcript reconstruction	14724800/14724800	77.9251%	ISR
L. siceraria	SRR8905684	passes the trimming step	not used for transcript reconstruction	26445940/26445940	32.0233%	IU
L. siceraria	SRR8905685	passes the trimming step	not used for transcript reconstruction	13182473/13182473	36.9599%	IU
L. siceraria	SRR8905686	passes the trimming step	not used for transcript reconstruction	15831260/15831260	32.2243%	IU
L. siceraria	SRR8905687	passes the trimming step	not used for transcript reconstruction	18964715/18964715	55.4643%	IU
L. siceraria	SRR8905688	passes the trimming step	not used for transcript reconstruction	14077334/14077334	36.0986%	IU
L. siceraria	SRR8905689	passes the trimming step	not used for transcript reconstruction	17830489/17830489	65.2856%	IU
L. siceraria	SRR8905690	passes the trimming step	not used for transcript reconstruction	18178232/18178232	65.4238%	IU
L. siceraria	SRR8905691	passes the trimming step	not used for transcript reconstruction	18069576/18069576	49.8986%	IU
L. siceraria	SRR8905692	passes the trimming step	not used for transcript reconstruction	17356058/17356058	49.5388%	IU
L. siceraria	SRR8905693	passes the trimming step	not used for transcript reconstruction	16616326/16616326	45.3892%	IU
L. siceraria	SRR8905694	passes the trimming step	not used for transcript reconstruction	16584714/16584714	50.4155%	IU
L. siceraria	SRR8905695	passes the trimming step	not used for transcript reconstruction	16933302/16933302	37.607%	IU
L. siceraria	SRR8905696	passes the trimming step	not used for transcript reconstruction	21669306/21669306	66.2374%	IU
L. siceraria	SRR8905697	passes the trimming step	not used for transcript reconstruction	15241840/15241840	36.9576%	IU
L. siceraria	SRR8905698	passes the trimming step	not used for transcript reconstruction	17452658/17452658	63.0729%	IU
L. siceraria	SRR8905699	passes the trimming step	not used for transcript reconstruction	27455369/27455369	50.0947%	IU
L. siceraria	SRR8905700	passes the trimming step	not used for transcript reconstruction	17512777/17512777	44.741%	IU
L. siceraria	SRR8905701	passes the trimming step	not used for transcript reconstruction	18456654/18456654	37.3416%	IU
L. siceraria	SRR8905702	passes the trimming step	not used for transcript reconstruction	19827489/19827489	50.1123%	IU
L. siceraria	SRR8905703	passes the trimming step	not used for transcript reconstruction	14807110/14807110	63.4524%	IU
L. siceraria	SRR8905704	passes the trimming step	not used for transcript reconstruction	24098314/24098314	45.6968%	IU
L. siceraria	SRR8905705	passes the trimming step	not used for transcript reconstruction	16762819/16762819	62.8519%	IU
L. siceraria	SRR8905706	passes the trimming step	not used for transcript reconstruction	21955195/21955195	50.6997%	IU
L. siceraria	SRR8905707	passes the trimming step	not used for transcript reconstruction	17711331/17711331	54.4245%	IU
L. siceraria	SRR8905708	passes the trimming step	not used for transcript reconstruction	17821591/17821591	54.6661%	IU
L. siceraria	SRR8905709	passes the trimming step	not used for transcript reconstruction	16258551/16258551	36.5799%	IU
L. siceraria	SRR8905710	passes the trimming step	not used for transcript reconstruction	20805431/20805431	30.8948%	IU
L. siceraria	SRR9701513	passes the trimming step	not used for transcript reconstruction	166579051/166579051	70.1%	IU
L. siceraria	SRR9701514	passes the trimming step	not used for transcript reconstruction	200154321/200154321	69.465%	IU
L. siceraria	SRR9701515	passes the trimming step	not used for transcript reconstruction	23930178/23930178	69.3166%	IU
L. siceraria	SRR9701516	passes the trimming step	not used for transcript reconstruction	27103022/27103022	68.8026%	IU
L. siceraria	SRR9701517	passes the trimming step	not used for transcript reconstruction	21976839/21976839	64.1514%	IU
L. siceraria	SRR9701518	passes the trimming step	not used for transcript reconstruction	24538122/24538122	64.0459%	IU
L. siceraria	SRR9701521	passes the trimming step	not used for transcript reconstruction	20500053/20500053	71.4031%	IU
L. siceraria	SRR9701522	passes the trimming step	not used for transcript reconstruction	26566287/26566287	71.699%	IU
L. siceraria	SRR9701523	passes the trimming step	not used for transcript reconstruction	28071426/28071426	74.3945%	IU
L. siceraria	SRR9701524	passes the trimming step	not used for transcript reconstruction	29495086/29495086	73.8444%	IU
L. siceraria	SRR9701525	passes the trimming step	not used for transcript reconstruction	233009123/233009123	63.1395%	IU
L. siceraria	SRR9701526	passes the trimming step	not used for transcript reconstruction	231816464/231816464	63.8591%	IU
L. siceraria	SRR9701527	passes the trimming step	not used for transcript reconstruction	219090666/219090666	66.2453%	IU
L. siceraria	SRR9701528	passes the trimming step	not used for transcript reconstruction	217057014/217057014	65.1144%	IU
L. siceraria	SRR9701529	passes the trimming step	not used for transcript reconstruction	203440734/203440734	73.3468%	IU
L. siceraria	SRR9701530	passes the trimming step	not used for transcript reconstruction	192593458/192593458	73.1988%	IU
C. moschata	SRR11573109	passes the trimming step	used for transcript reconstruction	23380763/23380763	82.2119%	ISR
C. moschata	SRR11659065	passes the trimming step	not used for transcript reconstruction	14317056/14317056	81.7723%	IU
C. moschata	SRR11659066	passes the trimming step	not used for transcript reconstruction	16099485/16099485	81.6598%	IU
C. moschata	SRR11659067	passes the trimming step	not used for transcript reconstruction	14387532/14387532	81.5684%	IU
C. moschata	SRR11659068	passes the trimming step	not used for transcript reconstruction	14726530/14726530	81.7589%	IU
C. moschata	SRR11659069	passes the trimming step	not used for transcript reconstruction	15868920/15868920	83.0154%	IU
C. moschata	SRR11659070	passes the trimming step	not used for transcript reconstruction	13764144/13764144	79.6681%	IU
C. moschata	SRR11659071	passes the trimming step	not used for transcript reconstruction	13724564/13724564	80.2111%	IU
C. moschata	SRR11659072	passes the trimming step	not used for transcript reconstruction	13486270/13486270	78.789%	IU
C. moschata	SRR11659073	passes the trimming step	not used for transcript reconstruction	16172784/16172784	80.7109%	IU
C. moschata	SRR11659074	passes the trimming step	not used for transcript reconstruction	14365873/14365873	83.6315%	IU
C. moschata	SRR1182474	doesn't pass the trimming step	NA	0	NA	NA
C. moschata	SRR13963253	passes the trimming step	used for transcript reconstruction	22817134/22817134	77.4453%	ISR
C. moschata	SRR13963254	passes the trimming step	used for transcript reconstruction	22800803/22800803	78.1502%	ISR
C. moschata	SRR13963255	passes the trimming step	used for transcript reconstruction	22782346/22782346	78.0282%	ISR
C. moschata	SRR13963256	passes the trimming step	used for transcript reconstruction	22884047/22884047	82.2956%	ISR
C. moschata	SRR13963257	passes the trimming step	used for transcript reconstruction	22434175/22434175	82.1102%	ISR
C. moschata	SRR13963258	passes the trimming step	used for transcript reconstruction	23030376/23030376	82.0557%	ISR
C. moschata	SRR14333476	passes the trimming step	used for transcript reconstruction	20531169/20531169	70.6042%	ISR
C. moschata	SRR14333477	passes the trimming step	used for transcript reconstruction	18769117/18769117	75.4432%	ISR
C. moschata	SRR14333478	passes the trimming step	used for transcript reconstruction	24200958/24200958	75.2999%	ISR
C. moschata	SRR14333479	passes the trimming step	used for transcript reconstruction	22819048/22819048	74.5507%	ISR
C. moschata	SRR14333480	passes the trimming step	used for transcript reconstruction	25097144/25097144	76.4139%	ISR
C. moschata	SRR14333481	passes the trimming step	used for transcript reconstruction	23520179/23520179	75.1472%	ISR
C. moschata	SRR14550821	passes the trimming step	not used for transcript reconstruction	21776657/21776657	76.3152%	IU
C. moschata	SRR14550822	passes the trimming step	not used for transcript reconstruction	21987616/21987616	76.3019%	IU
C. moschata	SRR14550823	passes the trimming step	not used for transcript reconstruction	22416293/22416293	72.9693%	IU
C. moschata	SRR14550824	passes the trimming step	not used for transcript reconstruction	20867458/20867458	77.029%	IU
C. moschata	SRR14550825	passes the trimming step	not used for transcript reconstruction	21687048/21687048	77.1721%	IU
C. moschata	SRR14550826	passes the trimming step	not used for transcript reconstruction	21920121/21920121	76.3718%	IU
C. moschata	SRR14550827	passes the trimming step	not used for transcript reconstruction	22536000/22536000	76.6119%	IU
C. moschata	SRR14550828	passes the trimming step	not used for transcript reconstruction	22677278/22677278	75.6813%	IU
C. moschata	SRR14550829	passes the trimming step	not used for transcript reconstruction	22047905/22047905	76.4206%	IU
C. moschata	SRR14763517	passes the trimming step	not used for transcript reconstruction	21860800/21860800	80.2494%	IU
C. moschata	SRR14763518	passes the trimming step	not used for transcript reconstruction	22261936/22261936	80.777%	IU
C. moschata	SRR14763519	passes the trimming step	not used for transcript reconstruction	20621391/20621391	80.9314%	IU
C. moschata	SRR14763520	passes the trimming step	not used for transcript reconstruction	23329030/23329030	80.9944%	IU
C. moschata	SRR14763521	passes the trimming step	not used for transcript reconstruction	19867182/19867182	80.3448%	IU
C. moschata	SRR14763522	passes the trimming step	not used for transcript reconstruction	22607701/22607701	79.6734%	IU
C. moschata	SRR1635033	passes the trimming step	not used for transcript reconstruction	23519431	80.56%	U
C. moschata	SRR17223121	passes the trimming step	not used for transcript reconstruction	20934059/20934059	75.4434%	IU
C. moschata	SRR17223122	passes the trimming step	not used for transcript reconstruction	20440679/20440679	74.82%	IU
C. moschata	SRR17223123	passes the trimming step	not used for transcript reconstruction	21391567/21391567	75.494%	IU
C. moschata	SRR17223124	passes the trimming step	not used for transcript reconstruction	20277605/20277605	75.9708%	IU
C. moschata	SRR17223125	passes the trimming step	not used for transcript reconstruction	21112037/21112037	77.5445%	IU
C. moschata	SRR17223126	passes the trimming step	not used for transcript reconstruction	20073652/20073652	76.1765%	IU
C. moschata	SRR17223127	passes the trimming step	not used for transcript reconstruction	19509082/19509082	75.1274%	IU
C. moschata	SRR17223128	passes the trimming step	not used for transcript reconstruction	20149970/20149970	71.7196%	IU
C. moschata	SRR17223129	passes the trimming step	not used for transcript reconstruction	20728691/20728691	75.9232%	IU
C. moschata	SRR17223130	passes the trimming step	not used for transcript reconstruction	21709272/21709272	74.7844%	IU
C. moschata	SRR17223131	passes the trimming step	not used for transcript reconstruction	18857902/18857902	76.1307%	IU
C. moschata	SRR17223132	passes the trimming step	not used for transcript reconstruction	21020210/21020210	75.1044%	IU
C. moschata	SRR17223133	passes the trimming step	not used for transcript reconstruction	19701355/19701355	74.9994%	IU
C. moschata	SRR17223134	passes the trimming step	not used for transcript reconstruction	20774624/20774624	75.7148%	IU
C. moschata	SRR17223135	passes the trimming step	not used for transcript reconstruction	21673706/21673706	76.5007%	IU
C. moschata	SRR17223136	passes the trimming step	not used for transcript reconstruction	21057712/21057712	74.1711%	IU
C. moschata	SRR17223137	passes the trimming step	not used for transcript reconstruction	19043768/19043768	76.7604%	IU
C. moschata	SRR17223138	passes the trimming step	not used for transcript reconstruction	21935976/21935976	77.6576%	IU
C. moschata	SRR17223139	passes the trimming step	not used for transcript reconstruction	20671877/20671877	75.8051%	IU
C. moschata	SRR17223140	passes the trimming step	not used for transcript reconstruction	18921644/18921644	75.6945%	IU
C. moschata	SRR17223141	passes the trimming step	not used for transcript reconstruction	22066727/22066727	74.2401%	IU
C. moschata	SRR17223142	passes the trimming step	not used for transcript reconstruction	20784112/20784112	75.4732%	IU
C. moschata	SRR17223143	passes the trimming step	not used for transcript reconstruction	19303187/19303187	75.7354%	IU
C. moschata	SRR17223144	passes the trimming step	not used for transcript reconstruction	20944613/20944613	71.9126%	IU
C. moschata	SRR17223145	passes the trimming step	not used for transcript reconstruction	19838170/19838170	76.2549%	IU
C. moschata	SRR17223146	passes the trimming step	not used for transcript reconstruction	20813583/20813583	75.42%	IU
C. moschata	SRR17223147	passes the trimming step	not used for transcript reconstruction	19892524/19892524	74.7015%	IU
C. moschata	SRR17223148	passes the trimming step	not used for transcript reconstruction	19331698/19331698	71.1398%	IU
C. moschata	SRR17223149	passes the trimming step	not used for transcript reconstruction	19789968/19789968	74.8197%	IU
C. moschata	SRR17223150	passes the trimming step	not used for transcript reconstruction	20280443/20280443	74.4611%	IU
C. moschata	SRR17223151	passes the trimming step	not used for transcript reconstruction	20182164/20182164	75.3482%	IU
C. moschata	SRR17223152	passes the trimming step	not used for transcript reconstruction	19461093/19461093	75.8854%	IU
C. moschata	SRR17223153	passes the trimming step	not used for transcript reconstruction	20401430/20401430	76.8671%	IU
C. moschata	SRR17223154	passes the trimming step	not used for transcript reconstruction	20482088/20482088	75.2675%	IU
C. moschata	SRR17223155	passes the trimming step	not used for transcript reconstruction	20605196/20605196	76.8927%	IU
C. moschata	SRR17223156	passes the trimming step	not used for transcript reconstruction	26759041/26759041	72.3862%	IU
C. moschata	SRR2917887	passes the trimming step	not used for transcript reconstruction	7027004	80.0119%	U
C. moschata	SRR2917889	passes the trimming step	not used for transcript reconstruction	6523044	81.6857%	U
C. moschata	SRR5369792	passes the trimming step	not used for transcript reconstruction	35053243/35053243	73.1313%	IU
C. moschata	SRR5504342	passes the trimming step	used for transcript reconstruction	12925816	72.948%	SR
C. moschata	SRR5504343	passes the trimming step	used for transcript reconstruction	10488944	71.564%	SR
C. moschata	SRR5504344	passes the trimming step	used for transcript reconstruction	12993015	72.9739%	SR
C. moschata	SRR5504345	passes the trimming step	used for transcript reconstruction	14959179	81.7971%	SR
C. moschata	SRR5504346	passes the trimming step	used for transcript reconstruction	13426962	81.8863%	SR
C. moschata	SRR5504347	passes the trimming step	used for transcript reconstruction	15265818	82.0741%	SR
C. moschata	SRR5504348	passes the trimming step	used for transcript reconstruction	12659649	81.9667%	SR
C. moschata	SRR5504349	passes the trimming step	used for transcript reconstruction	11320656	81.472%	SR
C. moschata	SRR5504350	passes the trimming step	used for transcript reconstruction	12864651	78.8919%	SR
C. moschata	SRR5504351	passes the trimming step	used for transcript reconstruction	11260215	79.126%	SR
C. moschata	SRR5504352	passes the trimming step	used for transcript reconstruction	6865812	74.0324%	SR
C. moschata	SRR5682038	passes the trimming step	used for transcript reconstruction	3681620/3681620	78.9757%	ISR
C. moschata	SRR5682045	passes the trimming step	used for transcript reconstruction	4065556/4065556	65.6952%	ISR
C. moschata	SRR5682067	passes the trimming step	used for transcript reconstruction	2956594/2956594	78.4706%	ISF
C. moschata	SRR6821832	passes the trimming step	not used for transcript reconstruction	23331822/23331822	66.2465%	IU
C. moschata	SRR6821833	passes the trimming step	not used for transcript reconstruction	26286870/26286870	71.0773%	IU
C. moschata	SRR6821834	passes the trimming step	not used for transcript reconstruction	23470376/23470376	68.331%	IU
C. moschata	SRR6821838	passes the trimming step	not used for transcript reconstruction	25047093/25047093	75.4777%	IU
C. moschata	SRR6821839	passes the trimming step	not used for transcript reconstruction	24610425/24610425	76.019%	IU
C. moschata	SRR6821840	passes the trimming step	not used for transcript reconstruction	29567747/29567747	77.1634%	IU
C. moschata	SRR7138072	passes the trimming step	not used for transcript reconstruction	32710159/32710159	81.2046%	IU
C. moschata	SRR7138073	passes the trimming step	not used for transcript reconstruction	29256492/29256492	81.125%	IU
C. moschata	SRR7138074	passes the trimming step	not used for transcript reconstruction	25692992/25692992	79.8771%	IU
C. moschata	SRR7138075	passes the trimming step	not used for transcript reconstruction	33641914/33641914	80.9095%	IU
C. moschata	SRR7138076	passes the trimming step	not used for transcript reconstruction	31098015/31098015	80.9861%	IU
C. moschata	SRR7138077	passes the trimming step	not used for transcript reconstruction	28788508/28788508	81.5476%	IU
C. moschata	SRR7138078	passes the trimming step	not used for transcript reconstruction	27248218/27248218	81.0715%	IU
C. moschata	SRR7138079	passes the trimming step	not used for transcript reconstruction	23431935/23431935	81.0549%	IU
C. moschata	SRR7138080	passes the trimming step	not used for transcript reconstruction	31862581/31862581	80.7482%	IU
C. moschata	SRR7138081	passes the trimming step	not used for transcript reconstruction	31410321/31410321	81.54%	IU
C. moschata	SRR7138088	passes the trimming step	not used for transcript reconstruction	31683893/31683893	80.0322%	IU
C. moschata	SRR7138089	passes the trimming step	not used for transcript reconstruction	21353205/21353205	80.9789%	IU
C. moschata	SRR9648343	passes the trimming step	used for transcript reconstruction	24823361/24823361	79.8045%	ISR
C. moschata	SRR9648344	passes the trimming step	used for transcript reconstruction	27668697/27668697	79.266%	ISR
C. moschata	SRR9648345	passes the trimming step	used for transcript reconstruction	30984386/30984386	81.7537%	ISR
C. moschata	SRR9648346	passes the trimming step	used for transcript reconstruction	31446399/31446399	80.9809%	ISR
C. moschata	SRR9648347	passes the trimming step	used for transcript reconstruction	26661606/26661606	79.1905%	ISR
C. moschata	SRR9648350	passes the trimming step	used for transcript reconstruction	29011183/29011183	62.6919%	ISR
C. moschata	SRR9648351	passes the trimming step	used for transcript reconstruction	27683038/27683038	78.5155%	ISR
C. moschata	SRR9648358	passes the trimming step	used for transcript reconstruction	32372941/32372941	77.2811%	ISR
C. moschata	SRR9648359	passes the trimming step	used for transcript reconstruction	24857778/24857778	66.4944%	ISR
C. moschata	SRR9648361	passes the trimming step	used for transcript reconstruction	30702733/30702733	80.0488%	ISR
C. moschata	SRR9648362	passes the trimming step	used for transcript reconstruction	31227907/31227907	80.672%	ISR
C. moschata	SRR9648363	passes the trimming step	used for transcript reconstruction	32012373/32012373	79.1264%	ISR
C. moschata	SRR9691130	passes the trimming step	not used for transcript reconstruction	27032453/27032453	80.0815%	IU
C. moschata	SRR9691131	passes the trimming step	not used for transcript reconstruction	31307400/31307400	80.0119%	IU
C. moschata	SRR9691132	passes the trimming step	not used for transcript reconstruction	27051735/27051735	80.1707%	IU
C. moschata	SRR9691133	passes the trimming step	not used for transcript reconstruction	26589588/26589588	80.2962%	IU
C. argyrosperma	SRR5682055	passes the trimming step	used for transcript reconstruction	8160487/8160487	72.1372%	ISF
C. argyrosperma	SRR5682056	passes the trimming step	used for transcript reconstruction	6335744/6335744	64.5312%	ISR
C. argyrosperma	SRR5682060	passes the trimming step	used for transcript reconstruction	4651682/4651682	63.4178%	ISF
C. argyrosperma	SRR5682071	passes the trimming step	used for transcript reconstruction	3921442/3921442	72.5451%	ISR
C. argyrosperma	SRR5682072	passes the trimming step	used for transcript reconstruction	3849320/3849320	67.7674%	ISR
C. argyrosperma	SRR7685400	passes the trimming step	used for transcript reconstruction	50847153/50847153	40.5144%	ISF
C. argyrosperma	SRR7685404	passes the trimming step	used for transcript reconstruction	32701159/32701159	53.7649%	ISF
C. argyrosperma	SRR7685405	passes the trimming step	used for transcript reconstruction	26037276/26037276	36.9914%	ISR
C. argyrosperma	SRR7685406	passes the trimming step	not used for transcript reconstruction	27531000/27531000	44.774%	IU
C. argyrosperma	SRR7685407	passes the trimming step	used for transcript reconstruction	46328904/46328904	52.4768%	ISF
C. pepo	SRR1013690	passes the trimming step	not used for transcript reconstruction	23436644/23436644	75.3691%	IU
C. pepo	SRR11573106	passes the trimming step	used for transcript reconstruction	33709642/33709642	76.112%	ISR
C. pepo	SRR11573107	passes the trimming step	used for transcript reconstruction	28175961/28175961	75.554%	ISR
C. pepo	SRR1182473	doesn't pass the trimming step	NA	0	NA	NA
C. pepo	SRR1182476	passes the trimming step	not used for transcript reconstruction	31943011/31943011	44.3588%	IU
C. pepo	SRR12828719	passes the trimming step	used for transcript reconstruction	17783195/17783195	68.4756%	ISR
C. pepo	SRR12828720	passes the trimming step	used for transcript reconstruction	36615042/36615042	71.6666%	ISR
C. pepo	SRR12828721	passes the trimming step	used for transcript reconstruction	16731446/16731446	71.7575%	ISR
C. pepo	SRR12828722	passes the trimming step	used for transcript reconstruction	19223990/19223990	57.124%	ISR
C. pepo	SRR12828723	passes the trimming step	used for transcript reconstruction	15610526/15610526	55.032%	ISR
C. pepo	SRR12828724	passes the trimming step	used for transcript reconstruction	16148387/16148387	47.5855%	ISR
C. pepo	SRR14385738	passes the trimming step	used for transcript reconstruction	21103695	74.1559%	SR
C. pepo	SRR14385739	passes the trimming step	used for transcript reconstruction	22674240	75.5614%	SR
C. pepo	SRR14385740	passes the trimming step	used for transcript reconstruction	23282398	74.677%	SR
C. pepo	SRR14385741	passes the trimming step	used for transcript reconstruction	19222222	76.0211%	SR
C. pepo	SRR14385742	passes the trimming step	used for transcript reconstruction	18986689	72.4369%	SR
C. pepo	SRR14385743	passes the trimming step	used for transcript reconstruction	18883171	72.6569%	SR
C. pepo	SRR14385744	passes the trimming step	used for transcript reconstruction	19559823	74.5999%	SR
C. pepo	SRR14385745	passes the trimming step	used for transcript reconstruction	20022822	74.834%	SR
C. pepo	SRR14385746	passes the trimming step	used for transcript reconstruction	19446884	52.8074%	SR
C. pepo	SRR14385747	passes the trimming step	used for transcript reconstruction	18816150	56.2328%	SR
C. pepo	SRR14385748	passes the trimming step	used for transcript reconstruction	18526190	55.1226%	SR
C. pepo	SRR14385749	passes the trimming step	used for transcript reconstruction	20873003	57.0295%	SR
C. pepo	SRR3056882	passes the trimming step	used for transcript reconstruction	8224797/8224797	53.0074%	ISR
C. pepo	SRR3056883	passes the trimming step	used for transcript reconstruction	6703061/6703061	47.7959%	ISR
C. pepo	SRR4048763	passes the trimming step	not used for transcript reconstruction	3818055/3818055	79.1129%	IU
C. pepo	SRR4048764	passes the trimming step	not used for transcript reconstruction	3495708/3495708	79.4943%	IU
C. pepo	SRR4048765	passes the trimming step	not used for transcript reconstruction	10092723/10092723	80.2677%	IU
C. pepo	SRR4048766	passes the trimming step	not used for transcript reconstruction	6586938/6586938	80.5621%	IU
C. pepo	SRR4048767	passes the trimming step	not used for transcript reconstruction	4126954/4126954	78.6175%	IU
C. pepo	SRR4048768	passes the trimming step	not used for transcript reconstruction	5869956/5869956	78.512%	IU
C. pepo	SRR4048769	passes the trimming step	not used for transcript reconstruction	6110730/6110730	78.7458%	IU
C. pepo	SRR4048770	passes the trimming step	not used for transcript reconstruction	7955316/7955316	79.3494%	IU
C. pepo	SRR4048771	passes the trimming step	not used for transcript reconstruction	3209810/3209810	80.2442%	IU
C. pepo	SRR4048772	passes the trimming step	not used for transcript reconstruction	4569968/4569968	80.2376%	IU
C. pepo	SRR4048773	passes the trimming step	not used for transcript reconstruction	3743062/3743062	78.2878%	IU
C. pepo	SRR4048774	passes the trimming step	not used for transcript reconstruction	2814738/2814738	78.2002%	IU
C. pepo	SRR4048775	passes the trimming step	not used for transcript reconstruction	10787614/10787614	79.5433%	IU
C. pepo	SRR4048776	passes the trimming step	not used for transcript reconstruction	3496685/3496685	78.4295%	IU
C. pepo	SRR4048777	passes the trimming step	not used for transcript reconstruction	4975135/4975135	79.6434%	IU
C. pepo	SRR4048778	passes the trimming step	not used for transcript reconstruction	4413002/4413002	79.4949%	IU
C. pepo	SRR4048779	passes the trimming step	not used for transcript reconstruction	8243939/8243939	79.6685%	IU
C. pepo	SRR4048780	passes the trimming step	not used for transcript reconstruction	3093183/3093183	78.2222%	IU
C. pepo	SRR4048781	passes the trimming step	not used for transcript reconstruction	9381475/9381475	77.9555%	IU
C. pepo	SRR4048782	passes the trimming step	not used for transcript reconstruction	2682505/2682505	59.8162%	IU
C. pepo	SRR4048783	passes the trimming step	not used for transcript reconstruction	2973880/2973880	78.017%	IU
C. pepo	SRR4048784	passes the trimming step	not used for transcript reconstruction	2854152/2854152	78.066%	IU
C. pepo	SRR4048785	passes the trimming step	not used for transcript reconstruction	3189888/3189888	78.1891%	IU
C. pepo	SRR4048786	passes the trimming step	not used for transcript reconstruction	4887861/4887861	80.467%	IU
C. pepo	SRR4048787	passes the trimming step	not used for transcript reconstruction	3933479/3933479	79.1263%	IU
C. pepo	SRR4048788	passes the trimming step	not used for transcript reconstruction	3740772/3740772	78.6916%	IU
C. pepo	SRR4048789	passes the trimming step	not used for transcript reconstruction	5954131/5954131	78.1429%	IU
C. pepo	SRR4048790	passes the trimming step	not used for transcript reconstruction	4060709/4060709	79.9677%	IU
C. pepo	SRR4048791	passes the trimming step	not used for transcript reconstruction	5663302/5663302	80.9356%	IU
C. pepo	SRR4048792	passes the trimming step	not used for transcript reconstruction	7524586/7524586	80.6841%	IU
C. pepo	SRR4048793	passes the trimming step	not used for transcript reconstruction	5689193/5689193	75.4713%	IU
C. pepo	SRR4048794	passes the trimming step	not used for transcript reconstruction	7690335/7690335	76.2474%	IU
C. pepo	SRR4048795	passes the trimming step	not used for transcript reconstruction	7256918/7256918	77.4705%	IU
C. pepo	SRR4048796	passes the trimming step	not used for transcript reconstruction	18445820/18445820	78.6775%	IU
C. pepo	SRR4048797	passes the trimming step	not used for transcript reconstruction	4697443/4697443	80.8278%	IU
C. pepo	SRR4048798	passes the trimming step	not used for transcript reconstruction	3837942/3837942	79.0499%	IU
C. pepo	SRR4048799	passes the trimming step	not used for transcript reconstruction	5014646/5014646	79.7184%	IU
C. pepo	SRR4048800	passes the trimming step	not used for transcript reconstruction	8240742/8240742	73.5517%	IU
C. pepo	SRR4048801	passes the trimming step	not used for transcript reconstruction	33523098/33523098	76.4711%	IU
C. pepo	SRR4048802	passes the trimming step	not used for transcript reconstruction	7421337/7421337	75.7681%	IU
C. pepo	SRR4048803	passes the trimming step	not used for transcript reconstruction	3582224/3582224	67.0018%	IU
C. pepo	SRR4048804	passes the trimming step	not used for transcript reconstruction	4284707/4284707	70.4833%	IU
C. pepo	SRR4048805	passes the trimming step	not used for transcript reconstruction	4231637/4231637	70.9642%	IU
C. pepo	SRR4048806	passes the trimming step	not used for transcript reconstruction	2879376/2879376	78.0542%	IU
C. pepo	SRR4048807	passes the trimming step	not used for transcript reconstruction	2160074/2160074	76.9734%	IU
C. pepo	SRR4048808	passes the trimming step	not used for transcript reconstruction	8810634/8810634	80.3488%	IU
C. pepo	SRR4048809	passes the trimming step	not used for transcript reconstruction	2148924/2148924	77.0442%	IU
C. pepo	SRR4048810	passes the trimming step	not used for transcript reconstruction	7776006/7776006	66.7588%	IU
C. pepo	SRR4048811	passes the trimming step	not used for transcript reconstruction	3499248/3499248	66.2588%	IU
C. pepo	SRR4048812	passes the trimming step	not used for transcript reconstruction	4233416/4233416	67.6956%	IU
C. pepo	SRR4048813	passes the trimming step	not used for transcript reconstruction	2695895/2695895	77.9493%	IU
C. pepo	SRR4048814	passes the trimming step	not used for transcript reconstruction	3995096/3995096	76.7733%	IU
C. pepo	SRR4048815	passes the trimming step	not used for transcript reconstruction	1777111/1777111	76.3755%	IU
C. pepo	SRR4048816	passes the trimming step	not used for transcript reconstruction	2886561/2886561	77.2944%	IU
C. pepo	SRR4048817	passes the trimming step	not used for transcript reconstruction	2575559/2575559	78.6463%	IU
C. pepo	SRR4048818	passes the trimming step	not used for transcript reconstruction	2751425/2751425	78.4996%	IU
C. pepo	SRR4048819	passes the trimming step	not used for transcript reconstruction	7729737/7729737	78.5449%	IU
C. pepo	SRR4048820	passes the trimming step	not used for transcript reconstruction	9726744/9726744	78.3692%	IU
C. pepo	SRR4048821	passes the trimming step	not used for transcript reconstruction	3369417/3369417	78.4379%	IU
