Specie	Sample	Filter_1	Filter_2	Depth	Mapping_rate	Strandedness
C. sativus	SRR3954459	passes the trimming step	not used for transcript reconstruction	11593225	85.1993%	U
C. sativus	SRR3954460	passes the trimming step	not used for transcript reconstruction	11762086	90.498%	U
C. sativus	SRR3954461	passes the trimming step	not used for transcript reconstruction	11259650	68.6156%	U
C. sativus	SRR4183468	passes the trimming step	not used for transcript reconstruction	20320757/20320757	84.857%	IU
C. sativus	SRR4183469	passes the trimming step	not used for transcript reconstruction	24268273/24268273	84.8392%	IU
C. sativus	SRR4183470	passes the trimming step	not used for transcript reconstruction	24385593/24385593	85.2216%	IU
C. sativus	SRR4183471	passes the trimming step	not used for transcript reconstruction	25544004/25544004	85.6004%	IU
C. sativus	SRR4183472	passes the trimming step	not used for transcript reconstruction	20243761/20243761	85.9062%	IU
C. sativus	SRR4183473	passes the trimming step	not used for transcript reconstruction	20635985/20635985	85.9411%	IU
C. sativus	SRR4183474	passes the trimming step	not used for transcript reconstruction	19459025/19459025	86.8136%	IU
C. sativus	SRR4183475	passes the trimming step	not used for transcript reconstruction	22490650/22490650	85.8795%	IU
C. sativus	SRR4372751	passes the trimming step	used for transcript reconstruction	29895767	56.6613%	SR
C. sativus	SRR4372826	passes the trimming step	used for transcript reconstruction	28562203	78.1093%	SR
C. sativus	SRR4372903	passes the trimming step	used for transcript reconstruction	23788674	74.3013%	SR
C. sativus	SRR4372904	passes the trimming step	used for transcript reconstruction	24721104	74.3695%	SR
C. sativus	SRR4372905	passes the trimming step	used for transcript reconstruction	21481820	77.8366%	SR
C. sativus	SRR4372923	passes the trimming step	used for transcript reconstruction	22064539	74.1667%	SR
C. sativus	SRR4372935	passes the trimming step	used for transcript reconstruction	24573248	76.6953%	SR
C. sativus	SRR4373018	passes the trimming step	used for transcript reconstruction	26790436	80.4348%	SR
C. sativus	SRR4373056	passes the trimming step	used for transcript reconstruction	32113293	85.0141%	SR
C. sativus	SRR4373069	passes the trimming step	used for transcript reconstruction	27381001	82.2656%	SR
C. sativus	SRR4373118	passes the trimming step	used for transcript reconstruction	24277872	79.1451%	SR
C. sativus	SRR4373169	passes the trimming step	used for transcript reconstruction	24027352	72.5297%	SR
C. sativus	SRR494475	passes the trimming step	used for transcript reconstruction	8793948/8793948	75.3167%	ISR
C. sativus	SRR494480	passes the trimming step	used for transcript reconstruction	4337174/4337174	86.4349%	ISR
C. sativus	SRR5092104	passes the trimming step	used for transcript reconstruction	3135017	81.5306%	SF
C. sativus	SRR5092105	passes the trimming step	used for transcript reconstruction	12095012/12095012	82.003%	ISF
C. sativus	SRR5092106	passes the trimming step	used for transcript reconstruction	4237358	76.1013%	SF
C. sativus	SRR5092107	passes the trimming step	used for transcript reconstruction	7118794/7118794	76.5131%	ISF
C. sativus	SRR5150481	passes the trimming step	not used for transcript reconstruction	21807804/21807804	80.7617%	IU
C. sativus	SRR5150492	passes the trimming step	not used for transcript reconstruction	174231931/174231931	84.2641%	IU
C. sativus	SRR5152977	passes the trimming step	not used for transcript reconstruction	21960858/21960858	87.1302%	IU
C. sativus	SRR518991	doesn't pass the trimming step	NA	0/0	NA	NA
C. sativus	SRR518994	doesn't pass the trimming step	NA	0/0	NA	NA
C. sativus	SRR518995	doesn't pass the trimming step	NA	0/0	NA	NA
C. sativus	SRR5238818	passes the trimming step	not used for transcript reconstruction	44836112	90.5218%	U
C. sativus	SRR5238819	passes the trimming step	not used for transcript reconstruction	50014517	90.2666%	U
C. sativus	SRR5238820	passes the trimming step	not used for transcript reconstruction	51324439	90.2103%	U
C. sativus	SRR5273768	passes the trimming step	used for transcript reconstruction	23672596/23672596	61.1592%	ISR
C. sativus	SRR5273769	passes the trimming step	used for transcript reconstruction	20072031/20072031	61.9186%	ISR
C. sativus	SRR5273770	passes the trimming step	used for transcript reconstruction	26640431/26640431	61.944%	ISR
C. sativus	SRR5273771	passes the trimming step	used for transcript reconstruction	27449436/27449436	62.233%	ISR
C. sativus	SRR5273772	passes the trimming step	used for transcript reconstruction	25858635/25858635	61.3785%	ISR
C. sativus	SRR5273773	passes the trimming step	used for transcript reconstruction	23369416/23369416	61.1627%	ISR
C. sativus	SRR5312605	passes the trimming step	not used for transcript reconstruction	17302158/17302158	93.3602%	IU
C. sativus	SRR5312606	passes the trimming step	not used for transcript reconstruction	2358365/2358365	90.2711%	IU
C. sativus	SRR5312607	passes the trimming step	not used for transcript reconstruction	5464944/5464944	88.9014%	IU
C. sativus	SRR5312608	passes the trimming step	not used for transcript reconstruction	3326172/3326172	89.3606%	IU
C. sativus	SRR5312609	passes the trimming step	not used for transcript reconstruction	20481932/20481932	89.9528%	IU
C. sativus	SRR5312610	passes the trimming step	not used for transcript reconstruction	9854048/9854048	84.3388%	IU
C. sativus	SRR5312611	passes the trimming step	not used for transcript reconstruction	71317540/71317540	84.3897%	IU
C. sativus	SRR5312612	passes the trimming step	not used for transcript reconstruction	73277422/73277422	93.2478%	IU
C. sativus	SRR5312613	passes the trimming step	not used for transcript reconstruction	73298504/73298504	93.2861%	IU
C. sativus	SRR5312614	passes the trimming step	not used for transcript reconstruction	25327079/25327079	92.2584%	IU
C. sativus	SRR5405122	passes the trimming step	used for transcript reconstruction	4988358/4988358	88.5717%	ISF
C. sativus	SRR5405123	passes the trimming step	used for transcript reconstruction	4632488/4632488	88.4824%	ISF
C. sativus	SRR5405124	passes the trimming step	used for transcript reconstruction	7180044/7180044	62.6968%	ISF
C. sativus	SRR5405125	passes the trimming step	used for transcript reconstruction	4439695/4439695	64.1112%	ISF
C. sativus	SRR5405126	passes the trimming step	not used for transcript reconstruction	7413414/7413414	81.1609%	IU
C. sativus	SRR5405127	passes the trimming step	not used for transcript reconstruction	7207128/7207128	80.8443%	IU
C. sativus	SRR5405128	passes the trimming step	used for transcript reconstruction	3342792/3342792	87.516%	ISF
C. sativus	SRR5405129	passes the trimming step	used for transcript reconstruction	2583231/2583231	87.1343%	ISF
C. sativus	SRR5460672	passes the trimming step	not used for transcript reconstruction	38215843	72.0481%	U
C. sativus	SRR5460673	passes the trimming step	not used for transcript reconstruction	37612397	63.3907%	U
C. sativus	SRR5460674	passes the trimming step	not used for transcript reconstruction	51328043	76.1395%	U
C. sativus	SRR5460675	passes the trimming step	not used for transcript reconstruction	44747510	67.5192%	U
C. sativus	SRR5460676	passes the trimming step	not used for transcript reconstruction	6023485/6023485	80.8209%	IU
C. sativus	SRR5460677	passes the trimming step	not used for transcript reconstruction	5937654/5937654	82.9212%	IU
C. sativus	SRR5460678	passes the trimming step	not used for transcript reconstruction	5901768/5901768	82.4169%	IU
C. sativus	SRR5460679	passes the trimming step	not used for transcript reconstruction	5886037/5886037	83.7408%	IU
C. sativus	SRR5460680	passes the trimming step	not used for transcript reconstruction	6380929/6380929	81.6252%	IU
C. sativus	SRR5460681	passes the trimming step	not used for transcript reconstruction	6164854/6164854	80.0496%	IU
C. sativus	SRR5460682	passes the trimming step	not used for transcript reconstruction	6234221/6234221	81.5034%	IU
C. sativus	SRR5460683	passes the trimming step	not used for transcript reconstruction	6342676/6342676	84.6972%	IU
C. sativus	SRR5460753	passes the trimming step	not used for transcript reconstruction	11941840/11941840	88.923%	IU
C. sativus	SRR5461296	passes the trimming step	not used for transcript reconstruction	12358856/12358856	87.9768%	IU
C. sativus	SRR5461309	passes the trimming step	not used for transcript reconstruction	12456100/12456100	89.1407%	IU
C. sativus	SRR5462513	passes the trimming step	not used for transcript reconstruction	11937090/11937090	88.013%	IU
C. sativus	SRR5462516	passes the trimming step	not used for transcript reconstruction	12433771/12433771	89.2472%	IU
C. sativus	SRR5462554	passes the trimming step	not used for transcript reconstruction	12433813/12433813	89.3644%	IU
C. sativus	SRR5647662	passes the trimming step	not used for transcript reconstruction	11245208/11245208	85.9114%	IU
C. sativus	SRR5647663	passes the trimming step	not used for transcript reconstruction	11365866/11365866	86.1055%	IU
C. sativus	SRR5647664	passes the trimming step	not used for transcript reconstruction	11735952/11735952	85.2667%	IU
C. sativus	SRR5647665	passes the trimming step	not used for transcript reconstruction	11433034/11433034	85.3769%	IU
C. sativus	SRR5647666	passes the trimming step	not used for transcript reconstruction	11490558/11490558	85.1787%	IU
C. sativus	SRR5647667	passes the trimming step	not used for transcript reconstruction	11414582/11414582	85.9942%	IU
C. sativus	SRR5759406	passes the trimming step	not used for transcript reconstruction	4538948	NA	NA
C. sativus	SRR5759440	passes the trimming step	not used for transcript reconstruction	4647161	NA	NA
C. sativus	SRR5826107	passes the trimming step	used for transcript reconstruction	11160395	81.5809%	SF
C. sativus	SRR5826111	passes the trimming step	used for transcript reconstruction	10949883	81.1343%	SR
C. sativus	SRR5826117	passes the trimming step	used for transcript reconstruction	5689140	82.1731%	SF
C. sativus	SRR5997737	passes the trimming step	not used for transcript reconstruction	22016275/22016275	83.5702%	IU
C. sativus	SRR5997738	passes the trimming step	not used for transcript reconstruction	24364849/24364849	83.281%	IU
C. sativus	SRR5997739	passes the trimming step	not used for transcript reconstruction	20453928/20453928	83.3464%	IU
C. sativus	SRR5997740	passes the trimming step	not used for transcript reconstruction	22783413/22783413	83.1325%	IU
C. sativus	SRR5997741	passes the trimming step	not used for transcript reconstruction	20631944/20631944	83.5927%	IU
C. sativus	SRR5997742	passes the trimming step	not used for transcript reconstruction	23725410/23725410	83.205%	IU
C. sativus	SRR5997743	passes the trimming step	not used for transcript reconstruction	29882616/29882616	83.089%	IU
C. sativus	SRR5997744	passes the trimming step	not used for transcript reconstruction	19666355/19666355	83.4441%	IU
C. sativus	SRR5997745	passes the trimming step	not used for transcript reconstruction	31433658/31433658	83.3165%	IU
C. sativus	SRR6014022	passes the trimming step	used for transcript reconstruction	17943339/17943339	81.734%	ISR
C. sativus	SRR6014023	passes the trimming step	used for transcript reconstruction	17487613/17487613	81.988%	ISR
C. sativus	SRR6014024	passes the trimming step	used for transcript reconstruction	21176230/21176230	83.5773%	ISR
C. sativus	SRR6014025	passes the trimming step	used for transcript reconstruction	18238343/18238343	82.5708%	ISR
C. sativus	SRR6026277	passes the trimming step	used for transcript reconstruction	11918065/11918065	77.9804%	ISR
C. sativus	SRR6026278	passes the trimming step	used for transcript reconstruction	13454002/13454002	85.3454%	ISR
C. sativus	SRR6026279	passes the trimming step	used for transcript reconstruction	14478660/14478660	74.2083%	ISR
C. sativus	SRR620030	passes the trimming step	not used for transcript reconstruction	5645792	NA	NA
C. sativus	SRR6320532	passes the trimming step	not used for transcript reconstruction	2882441/2882441	85.838%	IU
C. sativus	SRR6320533	passes the trimming step	not used for transcript reconstruction	4024002/4024002	86.8223%	IU
C. sativus	SRR6320534	passes the trimming step	not used for transcript reconstruction	7515193/7515193	89.1713%	IU
C. sativus	SRR6320535	passes the trimming step	not used for transcript reconstruction	7492745/7492745	87.9529%	IU
C. sativus	SRR6324157	passes the trimming step	not used for transcript reconstruction	23467680/23467680	83.6977%	IU
C. sativus	SRR6324158	passes the trimming step	not used for transcript reconstruction	23544311/23544311	84.5078%	IU
C. sativus	SRR6324159	passes the trimming step	not used for transcript reconstruction	22825005/22825005	84.7763%	IU
C. sativus	SRR6324160	passes the trimming step	not used for transcript reconstruction	23336631/23336631	85.5743%	IU
C. sativus	SRR6324161	passes the trimming step	not used for transcript reconstruction	23268060/23268060	85.0138%	IU
C. sativus	SRR6324162	passes the trimming step	not used for transcript reconstruction	23081467/23081467	84.9909%	IU
C. sativus	SRR6324163	passes the trimming step	not used for transcript reconstruction	20725549/20725549	83.9376%	IU
C. sativus	SRR6324164	passes the trimming step	not used for transcript reconstruction	22811555/22811555	83.4952%	IU
C. sativus	SRR6324165	passes the trimming step	not used for transcript reconstruction	21888125/21888125	85.5986%	IU
C. sativus	SRR6324166	passes the trimming step	not used for transcript reconstruction	23290755/23290755	85.2315%	IU
C. sativus	SRR6324167	passes the trimming step	not used for transcript reconstruction	21764056/21764056	83.4657%	IU
C. sativus	SRR6324168	passes the trimming step	not used for transcript reconstruction	23345294/23345294	83.5209%	IU
C. sativus	SRR6324169	passes the trimming step	not used for transcript reconstruction	23628611/23628611	84.6546%	IU
C. sativus	SRR6324170	passes the trimming step	not used for transcript reconstruction	23331486/23331486	85.7448%	IU
C. sativus	SRR6324171	passes the trimming step	not used for transcript reconstruction	23150208/23150208	84.993%	IU
C. sativus	SRR6324172	passes the trimming step	not used for transcript reconstruction	23458844/23458844	83.7999%	IU
C. sativus	SRR6324173	passes the trimming step	not used for transcript reconstruction	23335706/23335706	83.8659%	IU
C. sativus	SRR6324174	passes the trimming step	not used for transcript reconstruction	23250025/23250025	83.8791%	IU
C. sativus	SRR6324175	passes the trimming step	not used for transcript reconstruction	23734606/23734606	83.9984%	IU
C. sativus	SRR6324176	passes the trimming step	not used for transcript reconstruction	23459032/23459032	83.9706%	IU
C. sativus	SRR6324177	passes the trimming step	not used for transcript reconstruction	23337277/23337277	84.2026%	IU
C. sativus	SRR6324178	passes the trimming step	not used for transcript reconstruction	22943041/22943041	83.789%	IU
C. sativus	SRR6324179	passes the trimming step	not used for transcript reconstruction	23568944/23568944	83.6978%	IU
C. sativus	SRR6324180	passes the trimming step	not used for transcript reconstruction	23250285/23250285	83.8779%	IU
C. sativus	SRR6418021	passes the trimming step	not used for transcript reconstruction	14182549/14182549	77.7062%	IU
C. sativus	SRR6418022	passes the trimming step	not used for transcript reconstruction	18673976/18673976	78.619%	IU
C. sativus	SRR6436059	passes the trimming step	not used for transcript reconstruction	15448749/15448749	85.3507%	IU
C. sativus	SRR6436060	passes the trimming step	not used for transcript reconstruction	15290138/15290138	86.1357%	IU
C. sativus	SRR6436061	passes the trimming step	not used for transcript reconstruction	15120311/15120311	84.5158%	IU
C. sativus	SRR6436062	passes the trimming step	not used for transcript reconstruction	14191597/14191597	78.3071%	IU
C. sativus	SRR6436063	passes the trimming step	not used for transcript reconstruction	14607036/14607036	84.7953%	IU
C. sativus	SRR6436064	passes the trimming step	not used for transcript reconstruction	17059930/17059930	77.6902%	IU
C. sativus	SRR6436065	passes the trimming step	not used for transcript reconstruction	12975873/12975873	84.3094%	IU
C. sativus	SRR6436066	passes the trimming step	not used for transcript reconstruction	15352115/15352115	85.0396%	IU
C. sativus	SRR6436067	passes the trimming step	not used for transcript reconstruction	14921334/14921334	80.2297%	IU
C. sativus	SRR6436068	passes the trimming step	not used for transcript reconstruction	14497117/14497117	84.6821%	IU
C. sativus	SRR6436069	passes the trimming step	not used for transcript reconstruction	13831977/13831977	74.4762%	IU
C. sativus	SRR6449855	passes the trimming step	not used for transcript reconstruction	20764011/20764011	83.005%	IU
C. sativus	SRR6449856	passes the trimming step	not used for transcript reconstruction	20092041/20092041	84.6281%	IU
C. sativus	SRR6449857	passes the trimming step	not used for transcript reconstruction	20991404/20991404	84.9312%	IU
C. sativus	SRR6449858	passes the trimming step	not used for transcript reconstruction	20776998/20776998	84.3418%	IU
C. sativus	SRR6649416	passes the trimming step	not used for transcript reconstruction	31393157/31393157	87.4748%	IU
C. sativus	SRR6649417	passes the trimming step	not used for transcript reconstruction	23472459/23472459	84.6152%	IU
C. sativus	SRR6649418	passes the trimming step	not used for transcript reconstruction	21901537/21901537	83.849%	IU
C. sativus	SRR6649419	passes the trimming step	not used for transcript reconstruction	30370453/30370453	86.9827%	IU
C. sativus	SRR6649420	passes the trimming step	not used for transcript reconstruction	22857870/22857870	85.3896%	IU
C. sativus	SRR6649421	passes the trimming step	not used for transcript reconstruction	22257183/22257183	85.5943%	IU
C. sativus	SRR6650082	passes the trimming step	not used for transcript reconstruction	22039607/22039607	84.1084%	IU
C. sativus	SRR6650083	passes the trimming step	not used for transcript reconstruction	19211646/19211646	83.312%	IU
C. sativus	SRR6650084	passes the trimming step	not used for transcript reconstruction	18230733/18230733	84.0738%	IU
C. sativus	SRR6650085	passes the trimming step	not used for transcript reconstruction	17392187/17392187	84.2823%	IU
C. sativus	SRR6650086	passes the trimming step	not used for transcript reconstruction	18589765/18589765	84.2761%	IU
C. sativus	SRR6650087	passes the trimming step	not used for transcript reconstruction	16226903/16226903	84.4336%	IU
C. sativus	SRR6650088	passes the trimming step	not used for transcript reconstruction	19708533/19708533	83.8472%	IU
C. sativus	SRR6650089	passes the trimming step	not used for transcript reconstruction	18213909/18213909	84.0996%	IU
C. sativus	SRR6650090	passes the trimming step	not used for transcript reconstruction	23229686/23229686	83.5982%	IU
C. sativus	SRR6650091	passes the trimming step	not used for transcript reconstruction	17619411/17619411	84.1526%	IU
C. sativus	SRR6650092	passes the trimming step	not used for transcript reconstruction	17452719/17452719	83.6269%	IU
C. sativus	SRR6650093	passes the trimming step	not used for transcript reconstruction	17489203/17489203	83.5676%	IU
C. sativus	SRR6821835	passes the trimming step	not used for transcript reconstruction	31753222/31753222	68.3377%	IU
C. sativus	SRR6821836	passes the trimming step	not used for transcript reconstruction	28670170/28670170	71.321%	IU
C. sativus	SRR6821837	passes the trimming step	not used for transcript reconstruction	28502128/28502128	68.0963%	IU
C. sativus	SRR6821841	passes the trimming step	not used for transcript reconstruction	19715829/19715829	85.7371%	IU
C. sativus	SRR6821842	passes the trimming step	not used for transcript reconstruction	27657438/27657438	85.0701%	IU
C. sativus	SRR6821843	passes the trimming step	not used for transcript reconstruction	25328918/25328918	83.7204%	IU
C. sativus	SRR6837824	passes the trimming step	not used for transcript reconstruction	11913581/11913581	86.2738%	IU
C. sativus	SRR6837841	passes the trimming step	not used for transcript reconstruction	12387051/12387051	88.0812%	IU
C. sativus	SRR6837842	passes the trimming step	not used for transcript reconstruction	12436218/12436218	89.2122%	IU
C. sativus	SRR6837906	passes the trimming step	not used for transcript reconstruction	11925462/11925462	88.68%	IU
C. sativus	SRR6837907	passes the trimming step	not used for transcript reconstruction	12437523/12437523	89.0178%	IU
C. sativus	SRR6837908	passes the trimming step	not used for transcript reconstruction	12385848/12385848	89.6148%	IU
C. sativus	SRR6854681	passes the trimming step	not used for transcript reconstruction	21964168	88.8423%	U
C. sativus	SRR6854682	passes the trimming step	not used for transcript reconstruction	21258751	88.6464%	U
C. sativus	SRR6854683	passes the trimming step	not used for transcript reconstruction	21713457	88.9298%	U
C. sativus	SRR6854684	passes the trimming step	not used for transcript reconstruction	20939628	88.7621%	U
C. sativus	SRR6854686	passes the trimming step	not used for transcript reconstruction	23446705	87.8912%	U
C. sativus	SRR6854687	passes the trimming step	not used for transcript reconstruction	23758965	89.0137%	U
C. sativus	SRR6854688	passes the trimming step	not used for transcript reconstruction	23255875	88.8423%	U
C. sativus	SRR6854689	passes the trimming step	not used for transcript reconstruction	23258735	88.7165%	U
C. sativus	SRR6854690	passes the trimming step	not used for transcript reconstruction	22526110	88.5575%	U
C. sativus	SRR6854691	passes the trimming step	not used for transcript reconstruction	22575209	88.9668%	U
C. sativus	SRR6854692	passes the trimming step	not used for transcript reconstruction	22029911	88.8087%	U
C. sativus	SRR6854693	passes the trimming step	not used for transcript reconstruction	21844279	88.3096%	U
C. sativus	SRR6854694	passes the trimming step	not used for transcript reconstruction	21351432	88.1068%	U
C. sativus	SRR6854695	passes the trimming step	not used for transcript reconstruction	19785376	87.986%	U
C. sativus	SRR6854696	passes the trimming step	not used for transcript reconstruction	19303863	87.7581%	U
C. sativus	SRR6854698	passes the trimming step	not used for transcript reconstruction	21479610	88.3454%	U
C. sativus	SRR6854699	passes the trimming step	not used for transcript reconstruction	19241586	87.6152%	U
C. sativus	SRR6854700	passes the trimming step	not used for transcript reconstruction	18993940	87.4348%	U
C. sativus	SRR6854702	passes the trimming step	not used for transcript reconstruction	22781769	87.5183%	U
C. sativus	SRR6854703	passes the trimming step	not used for transcript reconstruction	22648415	87.7061%	U
C. sativus	SRR6854704	passes the trimming step	not used for transcript reconstruction	22087863	87.5042%	U
C. sativus	SRR6895190	passes the trimming step	not used for transcript reconstruction	23472459/23472459	84.6152%	IU
C. sativus	SRR6895191	passes the trimming step	not used for transcript reconstruction	31393157/31393157	87.4748%	IU
C. sativus	SRR6895192	passes the trimming step	not used for transcript reconstruction	30370453/30370453	86.9827%	IU
C. sativus	SRR6895193	passes the trimming step	not used for transcript reconstruction	24314341/24314341	85.5131%	IU
C. sativus	SRR6895194	passes the trimming step	not used for transcript reconstruction	42250669/42250669	86.7592%	IU
C. sativus	SRR6895195	passes the trimming step	not used for transcript reconstruction	32476747/32476747	84.6706%	IU
C. sativus	SRR6936846	passes the trimming step	used for transcript reconstruction	26333844/26333844	85.274%	ISR
C. sativus	SRR6936847	passes the trimming step	used for transcript reconstruction	29410722/29410722	85.201%	ISR
C. sativus	SRR6936848	passes the trimming step	used for transcript reconstruction	24501102/24501102	83.2447%	ISR
C. sativus	SRR6936849	passes the trimming step	used for transcript reconstruction	28500725/28500725	86.7764%	ISR
C. sativus	SRR6936850	passes the trimming step	used for transcript reconstruction	19851746/19851746	81.3509%	ISR
C. sativus	SRR6936851	passes the trimming step	used for transcript reconstruction	24572661/24572661	82.7318%	ISR
C. sativus	SRR6957092	passes the trimming step	used for transcript reconstruction	49473819/49473819	24.1287%	ISR
C. sativus	SRR6957093	passes the trimming step	used for transcript reconstruction	48294498/48294498	25.2455%	ISR
C. sativus	SRR6957094	passes the trimming step	used for transcript reconstruction	46365575/46365575	15.9609%	ISR
C. sativus	SRR6957095	passes the trimming step	used for transcript reconstruction	54395085/54395085	13.1475%	ISR
C. sativus	SRR7187360	passes the trimming step	not used for transcript reconstruction	16936355/16936355	81.5849%	IU
C. sativus	SRR7187361	passes the trimming step	not used for transcript reconstruction	19792776/19792776	77.0337%	IU
C. sativus	SRR7187362	passes the trimming step	not used for transcript reconstruction	19860829/19860829	78.8767%	IU
C. sativus	SRR7187363	passes the trimming step	not used for transcript reconstruction	15753717/15753717	82.6626%	IU
C. sativus	SRR7187364	passes the trimming step	not used for transcript reconstruction	16696905/16696905	81.9628%	IU
C. sativus	SRR7187365	passes the trimming step	not used for transcript reconstruction	17894187/17894187	80.1075%	IU
C. sativus	SRR7187366	passes the trimming step	not used for transcript reconstruction	17165794/17165794	79.7024%	IU
C. sativus	SRR7187367	passes the trimming step	not used for transcript reconstruction	16685543/16685543	79.7961%	IU
C. sativus	SRR7187368	passes the trimming step	not used for transcript reconstruction	15877702/15877702	80.4863%	IU
C. sativus	SRR7187369	passes the trimming step	not used for transcript reconstruction	16953946/16953946	80.8492%	IU
C. sativus	SRR7187370	passes the trimming step	not used for transcript reconstruction	17420680/17420680	82.6769%	IU
C. sativus	SRR7187371	passes the trimming step	not used for transcript reconstruction	19246311/19246311	77.4904%	IU
C. sativus	SRR7187372	passes the trimming step	not used for transcript reconstruction	16668700/16668700	81.6358%	IU
C. sativus	SRR7187373	passes the trimming step	not used for transcript reconstruction	19140020/19140020	78.1015%	IU
C. sativus	SRR7187374	passes the trimming step	not used for transcript reconstruction	17633186/17633186	80.3561%	IU
C. sativus	SRR7345614	passes the trimming step	not used for transcript reconstruction	11596175/11596175	89.0982%	IU
C. sativus	SRR7345615	passes the trimming step	not used for transcript reconstruction	10958117/10958117	89.6825%	IU
C. sativus	SRR7345616	passes the trimming step	not used for transcript reconstruction	10518720/10518720	88.9052%	IU
C. sativus	SRR7345617	passes the trimming step	not used for transcript reconstruction	11338159/11338159	89.7632%	IU
C. sativus	SRR7345618	passes the trimming step	not used for transcript reconstruction	10327840/10327840	89.3729%	IU
C. sativus	SRR7345619	passes the trimming step	not used for transcript reconstruction	10182764/10182764	89.7556%	IU
C. sativus	SRR7345620	passes the trimming step	not used for transcript reconstruction	10808428/10808428	87.4593%	IU
C. sativus	SRR7345621	passes the trimming step	not used for transcript reconstruction	10563554/10563554	87.7357%	IU
C. sativus	SRR7345622	passes the trimming step	not used for transcript reconstruction	13090958/13090958	89.0437%	IU
C. sativus	SRR7345623	passes the trimming step	not used for transcript reconstruction	11830256/11830256	89.5468%	IU
C. sativus	SRR7345624	passes the trimming step	not used for transcript reconstruction	17372024/17372024	88.7584%	IU
C. sativus	SRR7345625	passes the trimming step	not used for transcript reconstruction	11681016/11681016	89.3074%	IU
C. sativus	SRR7415469	passes the trimming step	not used for transcript reconstruction	33761817/33761817	84.7525%	IU
C. sativus	SRR7415470	passes the trimming step	not used for transcript reconstruction	29397636/29397636	85.0959%	IU
C. sativus	SRR7415471	passes the trimming step	not used for transcript reconstruction	27478241/27478241	85.682%	IU
C. sativus	SRR7415472	passes the trimming step	not used for transcript reconstruction	31978372/31978372	88.3904%	IU
C. sativus	SRR7415473	passes the trimming step	not used for transcript reconstruction	29808608/29808608	88.6035%	IU
C. sativus	SRR7415474	passes the trimming step	not used for transcript reconstruction	31695642/31695642	88.9973%	IU
C. sativus	SRR7415475	passes the trimming step	not used for transcript reconstruction	25866604/25866604	84.277%	IU
C. sativus	SRR7415476	passes the trimming step	not used for transcript reconstruction	35096234/35096234	87.9879%	IU
C. sativus	SRR7415477	passes the trimming step	not used for transcript reconstruction	29984429/29984429	88.8484%	IU
C. sativus	SRR7415478	passes the trimming step	not used for transcript reconstruction	28603992/28603992	86.1601%	IU
C. sativus	SRR7415479	passes the trimming step	not used for transcript reconstruction	28938283/28938283	87.5407%	IU
C. sativus	SRR7415480	passes the trimming step	not used for transcript reconstruction	29630320/29630320	88.6129%	IU
C. sativus	SRR7415481	passes the trimming step	not used for transcript reconstruction	31283326/31283326	85.6158%	IU
C. sativus	SRR7415482	passes the trimming step	not used for transcript reconstruction	31684014/31684014	84.562%	IU
C. sativus	SRR7415483	passes the trimming step	not used for transcript reconstruction	32426530/32426530	88.0199%	IU
C. sativus	SRR7415484	passes the trimming step	not used for transcript reconstruction	31206600/31206600	88.1163%	IU
C. sativus	SRR7415485	passes the trimming step	not used for transcript reconstruction	28725406/28725406	85.4973%	IU
C. sativus	SRR7415486	passes the trimming step	not used for transcript reconstruction	28460774/28460774	85.1627%	IU
C. sativus	SRR7429308	passes the trimming step	not used for transcript reconstruction	10116104/10116104	80.637%	IU
C. sativus	SRR7429309	passes the trimming step	not used for transcript reconstruction	10411884/10411884	80.3609%	IU
C. sativus	SRR7429310	passes the trimming step	not used for transcript reconstruction	10652443/10652443	77.551%	IU
C. sativus	SRR7429311	passes the trimming step	not used for transcript reconstruction	10246846/10246846	78.1868%	IU
C. sativus	SRR7429312	passes the trimming step	not used for transcript reconstruction	8767847/8767847	78.8345%	IU
C. sativus	SRR7429313	passes the trimming step	not used for transcript reconstruction	10601492/10601492	79.9733%	IU
C. sativus	SRR7429314	passes the trimming step	not used for transcript reconstruction	10176300/10176300	75.1485%	IU
C. sativus	SRR7429315	passes the trimming step	not used for transcript reconstruction	10875369/10875369	78.9271%	IU
C. sativus	SRR7429316	passes the trimming step	not used for transcript reconstruction	9674891/9674891	78.9088%	IU
C. sativus	SRR7429317	passes the trimming step	not used for transcript reconstruction	9926179/9926179	78.0758%	IU
C. sativus	SRR7429318	passes the trimming step	not used for transcript reconstruction	10981349/10981349	85.2351%	IU
C. sativus	SRR7609886	passes the trimming step	not used for transcript reconstruction	19600769/19600769	81.6781%	IU
C. sativus	SRR7609887	passes the trimming step	not used for transcript reconstruction	18258180/18258180	84.1885%	IU
C. sativus	SRR7609888	passes the trimming step	not used for transcript reconstruction	26986967/26986967	84.4612%	IU
C. sativus	SRR7609889	passes the trimming step	not used for transcript reconstruction	23453108/23453108	85.079%	IU
C. sativus	SRR7609890	passes the trimming step	not used for transcript reconstruction	20690608/20690608	84.319%	IU
C. sativus	SRR7609891	passes the trimming step	not used for transcript reconstruction	22117171/22117171	84.2546%	IU
C. sativus	SRR7609892	passes the trimming step	not used for transcript reconstruction	20403352/20403352	85.6294%	IU
C. sativus	SRR7609893	passes the trimming step	not used for transcript reconstruction	24166755/24166755	84.6336%	IU
C. sativus	SRR7609894	passes the trimming step	not used for transcript reconstruction	19514231/19514231	83.548%	IU
